data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
02/02/2010;05:48:00;17;sem vítima;523,9;BR-116/RS;Norte;Abalr.Sentido Oposto;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
02/02/2010;07:12:00;20;com vítima;526;BR-116/RS;Sul;Saída de Pista;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0
04/02/2010;04:49:00;14;sem vítima;55,5;BR-293/RS;Norte;Saída de Pista;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
04/02/2010;12:17:00;46;com vítima;120,4;BR-293/RS;Norte;Saída de Pista;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0
04/02/2010;06:18:00;16;com vítima;621,4;BR-116/RS;Sul;Colisão com Objeto Fixo;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0
04/02/2010;02:37:00;6;sem vítima;655,1;BR-116/RS;Norte;Colisão Traseira;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
05/02/2010;19:33:00;95;com vítima;480,9;BR-116/RS;Sul;Saída de Pista;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
05/02/2010;02:11:00;7;com vítima;54,6;BR-293/RS;Norte;Saída de Pista;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
05/02/2010;07:26:00;13;sem vítima;523,9;BR-116/RS;Norte;Colisão Traseira;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
05/02/2010;18:39:00;89;sem vítima;527,2;BR-116/RS;Sul;Saída de Pista;1;0;0;0;0;0;;0;0;0;2;0;0;0;0
06/02/2010;14:31:00;50;com vítima;581,1;BR-116/RS;Norte;Colisão Traseira;1;0;0;0;0;0;;0;0;0;0;2;0;0;0
07/02/2010;05:01:00;13;com vítima;29,8;BR-293/RS;Norte;Saída de Pista;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
07/02/2010;19:38:00;84;sem vítima;2;BR-604/RS;Sul;Colisão Traseira;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
07/02/2010;20:12:00;88;com vítima;61,1;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0
07/02/2010;18:27:00;76;com vítima;528,5;BR-116/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
07/02/2010;21:27:00;96;sem vítima;580,8;BR-116/RS;Sul;Atropelamento;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
08/02/2010;11:02:00;55;com vítima;1;BR-604/RS;Sul;Tombamento;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
08/02/2010;21:46:00;111;com vítima;26,1;BR-293/RS;Norte;Tombamento;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
08/02/2010;20:53:00;106;sem vítima;520,8;BR-116/RS;Norte;Abalr.Transversal;2;1;0;0;0;0;0;0;0;0;4;0;0;0;0
08/02/2010;11:04:00;56;com vítima;613,4;BR-116/RS;Sul;Colisão Traseira;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
09/02/2010;16:58:00;68;com vítima;36,7;BR-392/RS;Norte;Colisão Frontal;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0
09/02/2010;12:16:00;40;com vítima;52,5;BR-392/RS;Norte;Abalr.Mesmo Sentido;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0
09/02/2010;15:34:00;60;sem vítima;518,8;BR-116/RS;Norte;Outros tipos de acidente;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
09/02/2010;18:01:00;72;sem vítima;161,7;BR-293/RS;Norte;Colisão Traseira;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
09/02/2010;05:56:00;15;com vítima;548,5;BR-116/RS;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
09/02/2010;07:03:00;18;com vítima;150,1;BR-392/RS;Norte;Saída de Pista;1;0;0;0;0;0;0;0;0;0;0;2;2;2;0
10/02/2010;14:07:00;64;com vítima;36;BR-392/RS;Sul;Outros tipos de acidente;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
10/02/2010;17:19:00;81;sem vítima;61,9;BR-293/RS;Norte;Saída de Pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
