data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
09/02/2010;07:17:00;15;com vítima;202,2;BR-153/SP;Sul;Colisão Traseira;;;2;;;;;;;;1;1;;;
10/02/2010;20:51:00;94;sem vítima;40;BR-153/SP;Sul;Saída de Pista;;;1;;;;;;;;1;;;;
10/02/2010;16:00:00;63;com vítima;69,1;BR-153/SP;Norte;Tombamento;;;;;;;;;;1;1;1;;;
10/02/2010;20:52:00;95;com vítima;75,8;BR-153/SP;Norte;Atropelamento  de Pedestre;;;;1;;;;;;;0;1;;1;
10/02/2010;08:15:00;21;sem vítima;340,5;BR-153/SP;Sul;Saída de Pista;1;;;;;;;;;;1;;;;
11/02/2010;19:44:00;122;com vítima;58,8;BR-153/SP;Sul;Tombamento de Moto;;;;1;;;;;;;0;1;;;
11/02/2010;18:20:00;108;sem vítima;62,1;BR-153/SP;Sul;Colisão Traseira;2;;;;;;;;;;6;;;;
12/02/2010;10:15:00;31;com vítima;51,9;BR-153/SP;Norte;Colisão Traseira;1;;;1;;;;;;;2;1;;;
12/02/2010;16:35:00;83;sem vítima;51,9;BR-153/SP;Sul;Colisão Transversal;;;;1;1;;;;;;2;;;;
12/02/2010;14:50:00;120;sem vítima;61;BR-153/SP;Sul;Colisão Traseira;2;;;;;;;;;;2;;;;
12/02/2010;18:30:00;93;com vítima;75,2;BR-153/SP;Sul;Colisão Transversal;1;;;;;;;;;1;1;2;;;
12/02/2010;21:30:00;107;sem vítima;274,5;BR-153/SP;Sul;Choque contra Objeto Fixo;1;;;;;;;;;;1;;;;
14/02/2010;19:00:00;94;com vítima;45,1;BR-153/SP;Norte;Choque contra Objeto Fixo;;;;1;;;;;;;2;1;;;
14/02/2010;18:20:00;91;com vítima;68,8;BR-153/SP;Norte;Capotamento;1;;;;;;;;;;0;2;1;;
16/02/2010;20:24:00;89;com vítima;71,8;BR-153/SP;Norte;Colisão Traseira;2;;;;;;;;;;1;1;;;
16/02/2010;13:40:00;61;com vítima;84,1;BR-153/SP;Sul;Tombamento de Moto;;;;1;;;;;;;1;1;;;
16/02/2010;23:09:00;97;sem vítima;138;BR-153/SP;Sul;Atropelamento de Animal;;;;;;;;;;1;1;;;;
16/02/2010;20:52:00;92;sem vítima;149;BR-153/SP;Norte;Choque contra Objeto Fixo;1;;;;;;;;;;1;;;;
16/02/2010;12:40:00;56;com vítima;230,4;BR-153/SP;Sul;Choque contra Objeto Fixo;1;;;;;;;;;;1;1;;;
17/02/2010;19:04:00;104;com vítima;62,8;BR-153/SP;Sul;Tombamento de Moto;;;;1;;1;;;;;1;1;;;
18/02/2010;16:00:00;60;com vítima;35,9;BR-153/SP;Sul;Colisão Traseira;1;;;;;;;;;1;1;1;;;
18/02/2010;07:20:00;17;com vítima;64,1;BR-153/SP;Norte;Tombamento de Moto;;;;1;;;;;;;0;1;;;
18/02/2010;06:37:00;14;com vítima;68,4;BR-153/SP;Sul;Atropelamento de Ciclista;;1;;1;;;;;;;1;1;;;
18/02/2010;19:07:00;79;sem vítima;228;BR-153/SP;Norte;Choque contra Objeto Fixo;1;;;;;;;;;;5;;;;
19/02/2010;16:00:00;107;sem vítima;58,8;BR-153/SP;Norte;Colisão Traseira;2;;;;;;;;;;2;;;;
19/02/2010;06:53:00;12;sem vítima;302,3;BR-153/SP;Sul;Colisão Lateral;;;;;1;;;;;1;2;;;;
20/02/2010;12:50:00;48;com vítima;257,3;BR-153/SP;Norte;Colisão Transversal;2;;;;;;;;;;2;1;;;
21/02/2010;20:03:00;77;com vítima;112;BR-153/SP;Norte;Tombamento de Moto;;;;1;;;;;;;0;2;;;
21/02/2010;21:54:00;88;sem vítima;119;BR-153/SP;Sul;Capotamento;1;;;;;;;;;;1;;;;
21/02/2010;04:52:00;8;com vítima;334;BR-153/SP;Sul;Colisão Frontal;;;;;;;;;;2;0;1;;1;1
22/02/2010;14:30:00;77;sem vítima;37;BR-153/SP;Norte;Outros;;;;;;;;;;1;1;;;;
22/02/2010;22:57:00;76;com vítima;58,8;BR-153/SP;Norte;Colisão Transversal;1;;;1;;;;;;;1;1;;;
22/02/2010;10:52:00;32;com vítima;160,9;BR-153/SP;Sul;Saída de Pista;;;1;;;;;;;;0;1;;;
22/02/2010;23:00:00;78;sem vítima;257,3;BR-153/SP;Sul;Colisão Transversal;1;;1;;;;;;;;2;;;;
23/02/2010;09:10:00;27;sem vítima;71,1;BR-153/SP;Norte;Colisão Traseira;2;;;;;;;;;;2;;;;
23/02/2010;20:47:00;83;com vítima;156;BR-153/SP;Sul;Saída de Pista;1;;;;;;;;;;0;2;;;
23/02/2010;12:30:00;58;sem vítima;256;BR-153/SP;Norte;Colisão Transversal;1;;;1;;;;;;;2;;;;
23/02/2010;15:29:00;62;sem vítima;268,1;BR-153/SP;Sul;Colisão Traseira;1;;1;;;;;;;;2;;;;
24/02/2010;23:30:00;113;com vítima;33;BR-153/SP;Norte;Capotamento;1;;;;;;;;;;0;1;1;2;
25/02/2010;21:43:00;96;com vítima;58,8;BR-153/SP;Norte;Colisão Frontal;1;;;1;;;;;;;1;2;;;
25/02/2010;11:40:00;101;sem vítima;63,1;BR-153/SP;Sul;Choque contra Objeto Fixo;;;1;;;;;;;;1;;;;
26/02/2010;11:11:00;39;com vítima;3,3;BR-153/SP;Sul;Tombamento;;;1;;;;;;;;1;1;;;
26/02/2010;06:47:00;10;sem vítima;35,8;BR-153/SP;Sul;Choque na Praça - Cabine;1;;;;;;;;;;1;;;;
26/02/2010;15:30:00;98;sem vítima;74,1;BR-153/SP;Norte;Colisão Lateral;1;;1;;;;;;;;2;;;;
27/02/2010;23:55:00;84;com vítima;49,7;BR-153/SP;Norte;Colisão Frontal;2;;;;;;;;;;2;4;1;;
27/02/2010;09:51:00;28;sem vítima;163;BR-153/SP;Sul;Colisão Traseira;;;1;;;;;;;1;2;;;;
27/02/2010;08:40:00;21;sem vítima;256;BR-153/SP;Norte;Colisão Transversal;1;;;;1;;;;;;2;;;;
27/02/2010;09:16:00;25;sem vítima;257;BR-153/SP;Sul;Colisão Transversal;;;;1;;;;;;1;2;;;;
28/02/2010;17:59:00;78;sem vítima;61,5;BR-153/SP;Norte;Colisão Lateral;1;;1;;;;;;;;2;;;;
28/02/2010;11:58:00;33;sem vítima;80;BR-153/SP;Sul;Saída de Pista;1;;;;;;;;;;2;;;;
28/02/2010;02:32:00;3;sem vítima;157;BR-153/SP;Norte;Saída de Pista;1;;;;;;;;;;1;;;;
28/02/2010;15:00:00;104;sem vítima;258,2;BR-153/SP;Sul;Choque contra objeto na faixa de rolamento;1;;;;;;;;;;1;;;;
28/02/2010;03:46:00;4;com vítima;323,5;BR-153/SP;Sul;Colisão Transversal;1;;;1;;;;;;;1;2;;;
01/03/2010;13:18:00;47;sem vítima;86,1;BR-153/SP;Norte;Saída de Pista;1;;;;;;;;;;2;;;;
01/03/2010;23:20:00;94;sem vítima;267,1;BR-153/SP;Sul;Saída de Pista;;;1;;;;;;;;1;;;;
02/03/2010;03:52:00;7;sem vítima;138;BR-153/SP;Sul;Atropelamento de Animal;1;;;;;;;;;;1;;;;
02/03/2010;15:00:00;44;sem vítima;275,2;BR-153/SP;Norte;Colisão Traseira;;;2;;;;;;;;2;;;;
02/03/2010;07:22:00;11;sem vítima;328,5;BR-153/SP;Sul;Atropelamento de Animal;;;;;;;;;;1;1;;;;
03/03/2010;19:34:00;97;com vítima;58;BR-153/SP;Sul;Tombamento de Moto;;;;1;;1;;;;;1;1;;;
05/03/2010;23:39:00;114;sem vítima;71;BR-153/SP;Norte;Colisão Transversal;2;;;;;;;;;;2;;;;
05/03/2010;22:02:00;111;sem vítima;75;BR-153/SP;Norte;Capotamento;;;;;;;;;;1;1;;;;
05/03/2010;19:55:00;102;sem vítima;260,8;BR-153/SP;Sul;Colisão Traseira;1;;1;;;;;;;;2;;;;
06/03/2010;06:46:00;23;sem vítima;26;BR-153/SP;Norte;Colisão Traseira;;;1;;;;;;;1;3;;;;
06/03/2010;00:28:00;1;com vítima;58,8;BR-153/SP;Sul;Colisão Transversal;1;;;1;;;;;;;1;1;;;
06/03/2010;05:10:00;14;com vítima;193,2;BR-153/SP;Norte;Tombamento de Moto;;;;1;;;;;;;0;1;;;
06/03/2010;23:00:00;122;sem vítima;195,5;BR-153/SP;Sul;Choque contra Objeto Fixo;1;;;;;;;;;;1;;;;
06/03/2010;23:03:00;123;sem vítima;267,6;BR-153/SP;Sul;Tombamento de Moto;;;;1;;;;;;;1;;;;
07/03/2010;04:16:00;13;sem vítima;70,7;BR-153/SP;Sul;Colisão Traseira;1;;;;;;;;;1;3;;;;
07/03/2010;11:56:00;49;sem vítima;205;BR-153/SP;Norte;Colisão Lateral;2;;;;;;;;;;5;;;;
08/03/2010;09:29:00;39;sem vítima;17,8;BR-153/SP;Norte;Saída de Pista;;;;;;;;;;1;1;;;;
08/03/2010;12:12:00;47;com vítima;20,2;BR-153/SP;Norte;Colisão Traseira;1;;1;;;;;;;;1;1;;;
08/03/2010;08:03:00;20;sem vítima;62;BR-153/SP;Sul;Colisão Traseira;4;;;;;;;;;1;5;;;;
09/03/2010;17:45:00;65;com vítima;104;BR-153/SP;Norte;Atropelamento  de Pedestre;;;1;;;;;;;;1;;;1;
12/03/2010;06:48:00;15;com vítima;6,5;BR-153/SP;Sul;Colisão Lateral;2;;;;;;;;;;0;3;1;;
12/03/2010;23:30:00;99;sem vítima;70;BR-153/SP;Sul;Colisão Traseira;2;;;;;;;;;;2;;;;
12/03/2010;02:47:00;6;com vítima;85;BR-153/SP;Sul;Colisão Frontal;2;;;;;;;;;;0;;5;;1
12/03/2010;01:09:00;4;sem vítima;345;BR-153/SP;Sul;Saída de Pista;1;;;;;;;;;;1;;;;
13/03/2010;12:55:00;51;com vítima;58,9;BR-153/SP;Norte;Colisão Frontal;1;;;1;;;;;;;1;;1;;
13/03/2010;01:31:00;7;sem vítima;60;BR-153/SP;Sul;Colisão Traseira;2;;;;;;;;;;2;;;;
13/03/2010;09:07:00;29;com vítima;174,4;BR-153/SP;Sul;Colisão Transversal;2;;;;;;;;;;1;2;;;
13/03/2010;06:56:00;16;sem vítima;230;BR-153/SP;Norte;Choque contra Objeto Fixo;1;;;;;;;;;;2;;;;
13/03/2010;16:49:00;87;com vítima;278;BR-153/SP;Sul;Saída de Pista;1;;;;;;;;;;0;1;;;
13/03/2010;05:09:00;13;sem vítima;317;BR-153/SP;Sul;Colisão Transversal;1;;;;;1;;;;;2;;;;
14/03/2010;19:41:00;120;com vítima;42;BR-153/SP;Norte;Colisão Lateral;;;1;;;;;;;1;2;1;;;
